Date,Sales
10/14/2016,35.008
10/14/2016,39.152
11/12/2019,11.76
11/12/2019,5.238
11/12/2019,4.662
11/12/2019,523.92
11/12/2019,100.792
11/12/2019,146.136
3/5/2017,25.06
11/5/2019,19.824
7/8/2016,823.96
7/8/2016,15.984
9/15/2019,801.96
9/15/2019,59.97
9/15/2019,1056.86
10/9/2017,12.816
10/9/2017,314.352
10/9/2017,18.98
10/9/2017,18.24
9/14/2019,991.2
9/14/2019,879.984
9/14/2019,12.96
10/7/2018,107.44
5/7/2017,1458.65
5/7/2017,26.64
5/7/2017,476.8
5/7/2017,87.444
11/14/2019,76.14
11/14/2019,19.96
11/24/2018,1049.97
11/24/2018,611.058
4/8/2018,2.368
4/8/2018,19.008
7/26/2018,911.984
7/26/2018,674.352
7/26/2018,134.01
7/26/2018,170.97
6/8/2018,170.352
10/28/2018,7.184
10/28/2018,6.28
10/28/2018,480.74
10/28/2018,616.998
10/28/2018,141.4
11/25/2017,501.81
9/22/2017,691.96
9/22/2017,34.95
12/4/2019,85.96
9/21/2019,85.3
11/26/2017,33.568
6/6/2017,4.95
6/6/2017,26.4
10/23/2017,3.564
10/23/2017,823.96
10/23/2017,10.272
12/20/2018,447.944
2/17/2017,480.96
2/17/2017,124.792
5/3/2018,40.176
5/3/2018,10.896
10/17/2017,10.64
11/28/2019,151.96
7/27/2018,238
4/23/2017,155.34
10/23/2019,148.32
10/23/2019,240.784
10/23/2019,191.968
10/23/2019,11.56
10/23/2019,11.8
10/23/2019,842.352
9/5/2016,23.472
9/5/2016,86.058
9/5/2016,108.784
9/5/2016,10.272
10/28/2016,38.19
4/5/2018,49.632
4/5/2018,52.096
6/15/2019,9.568
6/15/2019,82.368
6/15/2019,364.704
6/15/2019,40.256
7/5/2018,4.368
1/29/2017,12.128
3/3/2016,134.85
6/2/2018,8.56
6/2/2018,239.97
6/2/2018,356.94
11/24/2016,659.9
11/24/2016,1684.752
11/24/2016,559.92
11/10/2016,279.944
11/22/2018,9.98
5/1/2017,48.9
12/7/2017,3.552
12/7/2017,15.552
11/30/2017,2.368
12/7/2017,127.984
1/3/2019,10.368
11/14/2019,47.984
10/2/2019,270.34
4/5/2019,98.112
4/5/2019,563.808
4/5/2019,10.428
4/5/2019,547.136
4/5/2019,14.85
4/5/2019,41.988
4/5/2019,7.584
4/5/2019,352.45
6/5/2017,470.376
9/18/2017,19.44
9/18/2017,9.82
7/18/2017,801.6
7/18/2017,161.568
7/18/2017,16.096
7/18/2017,7.656
7/18/2017,311.976
12/1/2019,61.68
12/1/2019,63.96
6/28/2016,359.976
8/28/2017,25.344
8/28/2017,26.72
9/17/2018,30.28
9/17/2018,57.93
9/17/2018,35.34
9/17/2018,137.24
3/14/2016,241.332
3/14/2016,5.184
3/14/2016,145.544
8/26/2016,5.472
8/26/2016,47.984
9/2/2017,9.4
9/2/2017,74
9/2/2017,201.584
6/16/2019,28.752
6/16/2019,27.216
6/16/2019,197.372
12/10/2016,1424.9
5/18/2017,14.56
5/18/2017,3.048
5/27/2017,25.92
6/23/2016,835.17
5/16/2016,17.34
11/18/2017,44.384
11/18/2017,2.944
11/18/2016,6.368
11/18/2016,48.848
11/18/2016,19.648
11/18/2016,255.108
11/28/2018,17.248
3/1/2016,159.984
1/15/2017,12.7
4/4/2018,5.47
4/4/2018,79.36
6/26/2016,22.14
5/29/2016,11.277
5/29/2016,4.448
5/29/2016,44.76
10/19/2019,38.28
10/19/2019,149.95
2/19/2017,12.84
2/19/2017,44.67
9/22/2016,7.872
11/12/2018,7.872
4/1/2016,88.04
5/20/2016,40.635
6/1/2019,5.728
6/1/2019,42.24
11/22/2018,53.82
2/22/2019,79.36
3/29/2016,13.48
3/29/2016,29.8
3/29/2016,414
3/29/2016,41.328
10/22/2016,39.92
10/2/2017,8.94
10/2/2017,84.784
12/23/2018,53.316
12/23/2018,56.52
12/15/2017,22.77
7/7/2016,287.968
7/7/2016,2799.96
7/7/2016,48.94
4/17/2016,257.499
4/8/2017,2591.56
4/8/2017,41.95
4/17/2016,79.12
11/25/2018,52.96
11/3/2018,286.344
5/1/2019,63.552
5/1/2019,41.376
5/1/2019,172.704
3/8/2019,512.94
3/8/2019,860.93
3/8/2019,769.95
3/8/2019,14.98
3/8/2019,373.08
7/17/2019,231.92
10/11/2018,63.47
10/11/2018,345
3/3/2016,637.896
3/3/2016,287.91
3/3/2016,36.6
12/10/2019,1.78
12/10/2019,25.92
12/10/2019,101.94
12/18/2019,6.848
1/1/2017,474.43
11/21/2017,8.448
11/21/2017,39.296
12/22/2019,17.12
8/23/2019,542.94
8/23/2019,8.64
8/23/2019,193.8
8/23/2019,21.4
8/23/2019,97.88
8/23/2019,251.91
8/23/2019,25.86
6/22/2018,170.058
6/22/2018,82.782
6/22/2018,853.93
10/27/2017,556.665
10/27/2017,95.84
8/11/2017,29.664
8/11/2017,9.184
8/11/2017,153.584
8/11/2017,12.864
12/24/2017,479.97
12/24/2017,232.88
9/26/2016,236.88
9/26/2016,29.9
9/26/2016,100
12/12/2016,18.693
12/12/2016,383.952
12/28/2019,24.816
12/29/2018,24.9
12/29/2018,21.12
12/29/2018,767.952
12/29/2018,14.352
12/29/2018,191.976
12/29/2018,274.77
12/29/2018,70.56
6/25/2019,204.85
4/2/2019,9.156
10/21/2017,23.992
7/16/2019,80.88
7/16/2019,599.9
6/24/2017,276.69
6/24/2017,172.764
9/29/2018,4.224
9/29/2018,409.272
9/29/2018,55.44
9/29/2018,20.928
9/29/2018,1801.632
9/29/2018,67.176
11/24/2018,646.2
11/20/2019,72.744
11/20/2019,572.16
11/1/2016,68.112
9/17/2019,25.032
3/10/2016,39.992
6/23/2018,20.016
6/23/2018,3.104
11/1/2018,7.52
11/1/2018,10.272
11/1/2018,47.808
11/1/2018,978.84
8/28/2016,13.14
8/28/2016,10.024
8/28/2016,156.3728
12/6/2019,999.98
9/24/2019,821.94
11/15/2017,220.064
11/15/2017,339.136
12/19/2019,7.04
12/19/2019,5.04
12/19/2019,116.28
12/21/2019,47.976
9/25/2016,60.048
9/25/2016,5.022
6/24/2017,182.994
6/24/2017,10.272
9/7/2017,7.857
8/4/2016,302.384
8/4/2016,20.952
8/4/2016,11.784
8/19/2018,638.82
4/1/2016,20.7
4/1/2016,10.95
4/1/2016,14.352
5/16/2017,221.024
8/24/2019,3080
8/24/2019,79.96
8/24/2019,587.97
9/23/2018,32.4
9/23/2018,404.9
9/23/2018,9449.95
9/23/2018,12.94
6/19/2017,2.264
6/19/2017,0.444
6/19/2017,146.176
12/21/2017,15.92
8/7/2017,159.96
8/7/2017,13.76
8/22/2016,4.312
9/7/2019,13.96
9/7/2019,27.414
12/25/2019,73.98
12/25/2019,160.98
12/25/2019,17.34
12/25/2019,3.28
5/2/2019,8.856
5/2/2019,158.376
11/24/2016,1219.96
11/24/2019,3.168
11/24/2019,19.44
11/24/2019,454.86
11/24/2019,91.392
9/4/2017,19.04
5/11/2017,37.44
5/11/2017,37.59
5/11/2017,26.032
5/11/2018,35.91
7/27/2017,91.032
5/6/2017,54.66
9/19/2018,67.344
9/19/2018,2624.985
3/29/2019,73.28
11/18/2018,14.48
7/2/2019,11.952
7/2/2019,15.552
9/8/2018,45
9/8/2018,209.97
10/2/2017,112.12
10/2/2017,1575.14
11/19/2017,25.06
12/30/2016,6.924
12/1/2017,37.392
12/1/2017,79.12
6/13/2016,18.9
5/19/2018,57.42
1/30/2017,12.74
1/30/2017,8.82
1/30/2017,120.784
11/28/2019,322.59
10/23/2017,9.762
10/23/2017,13.72
10/23/2017,55.2
10/23/2017,259.136
9/7/2017,29.24
9/7/2017,15.552
9/7/2017,4.896
12/29/2016,38.088
12/29/2016,2.808
12/5/2019,47.984
12/5/2019,26.064
11/1/2018,15.696
4/16/2016,12.84
5/14/2017,539.97
5/14/2017,22.58
3/14/2019,16.52
3/14/2019,671.94
1/14/2017,169.064
1/14/2017,168.624
3/8/2019,19.44
10/11/2018,31.92
10/11/2018,433.568
4/13/2019,31.104
4/13/2019,54.816
11/16/2017,48.86
7/1/2016,14.2
7/1/2016,12.96
7/1/2016,58.34
11/29/2019,56.3
4/7/2018,629.95
4/7/2018,122.97
6/16/2016,46.35
3/6/2017,14.976
10/7/2017,4.24
10/6/2017,319.96
10/6/2017,17.04
10/6/2017,344.91
12/5/2016,81.94
10/21/2016,98.16
5/18/2017,6.874
5/18/2017,1.996
5/18/2017,8.928
9/26/2016,9.99
11/17/2017,10499.97
7/8/2019,21.12
11/16/2019,696.42
11/16/2019,304.776
6/18/2019,51.98
4/8/2016,24.7
4/18/2019,21.93
12/3/2016,394.816
12/3/2016,18.192
12/10/2019,7.31
12/10/2019,799.984
12/10/2019,41.28
12/10/2019,184.66
10/31/2018,49.25
10/31/2018,10.16
10/31/2018,14.76
10/31/2018,34.08
10/31/2018,17.67
10/31/2018,1604.9
10/31/2018,385.686
12/9/2017,15.984
5/5/2018,9.42
5/5/2018,6.56
5/5/2018,24.56
3/4/2016,128.4
11/30/2018,62.28
2/18/2019,9.24
4/1/2017,482.664
4/1/2017,4799.984
6/11/2017,37.94
6/11/2017,18.288
6/11/2017,385.8
6/11/2017,102.96
6/11/2017,174.42
9/30/2016,1.964
12/13/2018,94.428
11/11/2017,45.92
1/5/2019,61.584
3/24/2016,22.48
7/5/2017,332.028
7/5/2017,11.394
7/5/2017,15.552
7/5/2017,31.104
7/5/2017,6.316
9/21/2018,11.352
9/21/2018,20.808
7/23/2016,11.416
8/29/2017,9.408
3/26/2017,19.83
12/29/2017,209.7
9/20/2018,43.92
9/20/2018,20.232
4/4/2016,149.97
4/4/2016,27.81
3/26/2018,66.3
11/28/2017,1.64
11/28/2017,1049.2
11/28/2017,20.9
12/1/2016,88.08
12/1/2016,751.92
9/19/2018,887.103
10/23/2019,55.944
10/23/2019,10.688
10/23/2019,11.824
10/13/2017,63.312
10/13/2017,96.784
10/13/2017,10.476
9/4/2019,9.762
3/14/2016,196.784
10/28/2017,47.98
10/15/2017,13.05
8/7/2017,63.96
9/21/2017,80.48
11/3/2017,11.673
11/5/2016,863.128
11/5/2016,3.564
11/5/2016,956.6648
11/5/2016,12.588
11/5/2016,171.96
6/25/2017,871.4
11/26/2019,692.472
11/24/2016,207.76
7/21/2017,71.928
7/21/2017,25.99
10/23/2019,3.592
7/9/2019,48.632
8/18/2017,323.1
4/16/2016,9099.93
4/16/2016,9.96
4/16/2016,25.3
11/14/2018,11.36
11/14/2018,69.264
12/20/2018,3.69
12/20/2018,1103.97
11/21/2019,246.1328
11/21/2019,11.696
11/21/2019,439.992
12/28/2017,64.784
5/17/2019,33.28
5/17/2019,14.088
12/9/2017,11.16
12/9/2017,896.328
12/9/2017,189
3/10/2017,53.982
10/22/2017,177.225
7/3/2017,129.39
9/4/2017,54.32
8/23/2017,4367.896
8/23/2017,49.568
8/23/2017,161.376
8/23/2017,2.784
8/23/2017,8.72
8/22/2018,3.912
10/4/2016,59.752
10/26/2018,63.92
10/26/2018,383.96
6/28/2016,7.752
6/28/2016,33.568
11/4/2018,666.344
11/4/2018,573.728
11/4/2018,21.936
11/4/2018,19.44
11/4/2018,447.968
9/8/2018,16.78
6/25/2019,20.96
6/25/2019,88.752
6/25/2019,304.23
7/26/2019,167.86
12/7/2017,82.38
12/29/2018,23.976
12/29/2018,33.29
2/14/2019,14.952
2/14/2019,323.982
2/14/2019,2.286
2/14/2019,14.352
2/14/2019,71.976
1/25/2016,9.21
1/25/2016,18
4/1/2017,42.93
10/3/2017,15.552
10/3/2017,17.92
9/1/2017,19.99
9/1/2017,22.92
12/21/2019,50.88
12/21/2019,27.312
12/20/2019,7.92
12/20/2019,14.368
11/27/2019,107.97
11/27/2019,113.82
8/27/2017,5.184
3/22/2018,16.28
12/17/2017,544.38
3/19/2017,19.824
3/19/2017,657.504
3/19/2017,99.54
3/19/2017,199.96
9/18/2016,631.782
9/18/2016,60.72
11/24/2017,20.724
11/24/2017,415.872
4/11/2017,16.768
4/11/2017,27.12
12/10/2017,95.84
12/10/2017,12.96
11/24/2017,19.008
12/4/2019,1598.058
12/4/2019,36.96
12/11/2017,10.368
12/11/2017,77.72
12/11/2017,520.464
5/21/2016,111.96
2/17/2017,29.16
5/20/2017,131.94
5/20/2017,25.92
5/20/2017,704.76
5/20/2017,7.41
5/20/2017,21.5
9/11/2017,10.528
9/11/2017,20.544
11/5/2016,104.9
11/5/2016,39.68
11/5/2016,51.75
7/23/2017,11.68
7/23/2017,159.75
11/18/2016,103.968
4/25/2018,303.25
4/25/2018,270.72
4/25/2018,1487.04
11/30/2019,17.48
11/30/2019,71.88
10/25/2019,60.45
10/25/2019,253.176
7/20/2019,2.88
7/20/2019,384.944
7/20/2019,153.584
7/20/2019,913.43
10/27/2016,43.92
10/27/2016,25.032
11/20/2017,46.76
11/20/2017,183.968
11/20/2017,1259.97
11/20/2017,68.97
9/8/2016,70.368
9/8/2016,59.96
7/20/2018,25.984
7/20/2018,27.36
11/15/2016,361.376
7/7/2018,172.186
7/7/2018,69.008
3/17/2016,199.9
3/17/2016,901.95
3/17/2016,971.5
12/26/2016,11.328
9/2/2018,21.24
7/5/2019,34.8
7/5/2019,38.976
11/20/2016,9.08
11/20/2016,314.55
11/20/2016,4.91
5/6/2018,5.78
5/6/2018,107.94
6/21/2018,19.65
6/21/2018,617.97
6/21/2018,59.7
8/19/2017,387.99
11/29/2018,575.92
11/29/2018,30.4
4/9/2017,478.24
12/20/2018,190.848
12/17/2018,5.484
11/17/2019,40.92
3/4/2018,15.552
5/18/2017,17.24
5/18/2017,302.94
5/18/2017,34.75
5/18/2017,113.94
5/18/2017,55.98
9/22/2017,27.18
3/21/2017,1805.88
9/14/2017,70.95
11/3/2016,20
11/3/2016,7.98
11/3/2016,24.1
11/3/2016,8.75
11/3/2016,842.94
5/3/2016,2.182
5/3/2016,27.384
5/3/2016,26.406
12/27/2016,10.368
12/27/2016,23.68
7/22/2016,109.95
7/22/2016,965.85
7/22/2016,29.2
7/22/2016,32.4
11/16/2018,78.35
11/16/2018,31.68
11/16/2018,29.12
11/16/2018,169.45
6/19/2019,12.56
6/19/2019,6.48
6/19/2019,186.69
7/4/2016,25.4
7/4/2016,43.96
7/4/2016,1279.165
7/4/2016,27.92
9/3/2019,129.568
9/3/2019,6.368
8/7/2017,244.55
3/13/2017,1332.496
9/28/2017,32.776
9/28/2017,147.184
9/28/2017,54.384
9/28/2017,76.776
9/28/2017,14.352
9/28/2017,209.792
8/7/2019,3.304
11/24/2017,16.38
11/24/2017,167.96
11/24/2017,321.568
11/24/2017,12.96
5/8/2017,128.058
9/29/2017,63.686
9/29/2017,239.976
9/29/2017,344.22
9/29/2017,15.552
9/29/2017,21.248
9/29/2017,8.448
10/22/2017,333.09
10/22/2017,248.98
3/24/2018,24.9
11/3/2016,15.26
11/3/2016,43.32
11/3/2016,43.584
11/3/2016,116.28
11/3/2016,9.296
11/3/2016,19.44
11/3/2016,314.55
9/5/2019,16.27
9/5/2019,69.12
9/5/2019,4.47
8/14/2017,418.296
12/1/2018,659.988
12/1/2018,8.128
12/1/2018,36.288
12/1/2018,909.72
6/18/2017,917.9235
6/18/2017,38.88
12/2/2017,631.176
11/21/2018,12.96
4/10/2016,12.96
4/10/2016,23.2
6/30/2018,25.92
6/30/2018,21.312
12/24/2018,173.656
12/24/2018,361.96
12/24/2018,62.85
12/24/2018,818.376
12/24/2018,20.34
12/24/2018,23.99
5/23/2017,171.288
11/10/2016,37.3
11/10/2016,81.96
10/2/2016,54.792
9/6/2016,10.784
10/27/2016,290.98
10/22/2017,36.44
9/15/2016,21.4
9/15/2016,48.664
9/25/2016,16.56
6/10/2017,1347.52
2/20/2018,62.31
2/20/2018,20.32
2/20/2017,9.432
11/2/2018,34.86
11/2/2018,89.34
7/17/2017,269.98
7/17/2017,99.9
7/17/2017,39.08
9/8/2017,116.832
11/14/2016,2.296
11/14/2016,408.006
11/14/2016,40.44
10/10/2018,122.352
10/10/2018,15.28
3/19/2019,11.96
7/8/2017,15.84
7/8/2017,86.376
7/8/2017,18.24
7/8/2017,13.12
2/27/2019,105.98
2/27/2019,493.92
6/16/2017,5.936
3/30/2017,325.86
7/12/2019,383.607
7/12/2019,148.48
7/12/2019,537.544
7/12/2019,1.928
7/12/2019,6.912
7/12/2019,7.76
7/12/2019,659.168
4/30/2017,5.76
7/13/2018,351.216
12/27/2018,230.28
12/27/2018,12.84
2/27/2016,56.82
3/23/2019,31.56
3/23/2019,27.92
10/21/2017,8.559
12/31/2018,49.568
5/5/2018,127.869
12/4/2019,271.44
12/4/2019,110.352
12/4/2019,36.4
9/26/2017,419.136
12/9/2018,100.704
12/3/2017,45.216
12/3/2017,28.782
12/3/2017,24.448
11/8/2019,10.476
4/19/2018,76.14
5/25/2019,21.24
5/25/2019,127.96
7/17/2017,479.984
12/12/2016,657.93
12/12/2016,33.48
12/12/2016,13.9
12/12/2016,26.86
4/11/2018,9.584
6/9/2019,113.1
7/27/2018,65.78
7/31/2019,239.7
9/19/2016,25.632
6/10/2016,23.616
8/26/2016,8.26
11/2/2017,76.58
11/2/2017,8.8
11/2/2017,590.352
11/2/2017,5.58
11/2/2017,25.02
11/2/2017,452.55
12/26/2016,17.76
12/26/2016,302.384
12/26/2016,146.352
12/26/2016,7.9
12/26/2016,902.712
12/26/2016,53.97
12/5/2016,33.92
8/28/2017,21.81
8/28/2017,91.6
7/16/2019,150.98
7/16/2019,137.25
7/16/2019,11.52
5/26/2019,18.272
5/26/2019,153.728
5/26/2019,12.224
5/26/2019,167.944
5/28/2019,45.99
5/28/2019,535.41
5/28/2019,6.096
5/28/2019,45.36
11/9/2017,47.12
1/24/2016,31.36
12/31/2016,47.616
12/31/2016,23.48
9/5/2016,62.79
9/5/2016,28.44
9/4/2019,134.376
9/21/2019,589.9
9/21/2019,542.94
12/24/2017,2879.952
12/24/2017,90.48
10/5/2019,77.55
9/9/2017,8.832
9/9/2017,177.536
9/9/2017,258.48
9/9/2017,14.136
11/13/2016,77.55
11/13/2016,24.88
11/13/2016,140.75
11/13/2016,36.63
10/15/2019,17.14
8/3/2017,51.75
8/3/2017,123.96
8/21/2019,586.398
8/21/2019,80.98
3/12/2017,242.94
4/27/2017,123.92
4/27/2017,12.39
4/27/2017,47.3
9/11/2016,1599.92
9/11/2016,11.09
10/22/2017,3.168
10/22/2017,579.136
8/2/2019,6.368
8/2/2019,558.4
8/12/2016,145.764
5/30/2018,13.62
4/26/2016,434.646
5/14/2017,440.19
5/14/2017,64.4
4/8/2017,244.55
4/8/2017,195.76
2/17/2017,11.76
2/17/2017,166.45
6/24/2017,2.88
5/5/2018,45.248
5/3/2019,59.904
5/3/2019,23.696
5/3/2019,7.968
5/3/2019,18.2
5/3/2019,27.552
5/3/2019,844.116
5/3/2019,76.752
9/18/2016,3
9/22/2016,7.506
9/22/2016,16.56
1/10/2016,79.92
1/10/2016,69.98
5/6/2017,11.06
5/6/2017,623.4648
5/6/2017,772.68
7/31/2016,283.14
7/31/2016,635.96
7/31/2016,118.99
7/31/2016,272.94
3/27/2017,15.008
3/14/2018,33.088
3/14/2018,80.98
3/14/2018,82.8
3/14/2018,21.36
3/14/2018,62.048
7/14/2016,29.61
12/1/2016,863.928
8/29/2016,241.92
8/29/2016,163.88
8/29/2016,3.486
8/29/2016,10.584
6/24/2016,440.91
3/30/2017,5.715
12/20/2018,51.968
12/20/2018,71.976
12/20/2018,242.352
12/20/2018,221.92
12/20/2018,8.448
12/17/2019,29.52
12/17/2019,302.94
12/17/2019,142.36
12/17/2019,546.66
12/17/2019,212.13
5/11/2017,5.248
5/11/2017,74.416
5/11/2017,6.848
5/11/2017,7.996
6/24/2016,8.712
5/17/2016,65.17
5/17/2016,14.62
5/17/2016,173.24
6/29/2017,895.92
6/29/2017,130.71
6/29/2017,11.68
6/29/2017,62.31
3/31/2018,0.852
12/16/2018,36.288
12/16/2018,56.568
5/18/2017,344.704
5/12/2019,201.584
12/3/2017,521.96
12/12/2019,8.22
10/10/2019,45.36
4/18/2019,947.17
4/18/2019,61.96
6/7/2018,268.935
9/1/2017,7.58
5/22/2016,14.73
11/11/2016,9.888
11/11/2016,671.544
11/25/2018,1117.92
11/25/2018,275.952
11/7/2018,123.144
7/18/2016,15.576
3/29/2019,212.64
3/29/2019,9.87
3/29/2019,53.25
3/29/2019,19.92
4/7/2016,658.746
6/13/2019,8.26
6/13/2019,29.84
6/13/2019,67.98
2/18/2019,61.06
2/18/2019,35.544
11/12/2017,9.96
11/12/2017,9.21
11/12/2017,27.93
3/5/2017,7.9
3/5/2017,221.16
3/5/2017,127.96
3/5/2017,18.69
3/3/2016,25.35
3/3/2016,35.28
12/24/2016,33.4
10/7/2016,837.6
12/9/2016,40.68
11/20/2017,209.568
12/12/2019,22.368
2/3/2017,3.882
2/3/2017,115.296
9/21/2017,1.908
4/30/2017,43.372
11/3/2018,783.96
11/3/2018,48.896
11/3/2018,7.856
12/30/2016,5.904
12/30/2016,13.712
9/17/2018,182.94
11/24/2017,27.76
4/24/2019,25.99
3/9/2019,113.52
3/9/2019,359.88
6/2/2017,25.344
9/19/2016,11.952
9/19/2016,6.24
10/31/2018,742.336
11/23/2017,6.464
11/23/2017,11.52
11/23/2017,222.384
11/16/2017,23.36
2/19/2016,8.67
2/19/2016,25.71
11/7/2017,100.94
7/8/2018,63.882
11/7/2018,683.144
11/7/2018,1.476
11/7/2018,40.712
1/28/2017,279.9
12/11/2019,13.12
12/11/2019,69.576
12/11/2019,4.224
12/11/2019,58.08
12/11/2019,52.416
12/11/2019,54.92
12/11/2019,364.95
12/11/2019,85.056
12/11/2019,27.696
6/29/2019,24.96
3/16/2019,43.13
8/13/2019,5.64
5/14/2016,57.582
5/14/2016,31.104
5/14/2016,30.192
5/14/2016,43.6
5/14/2016,4.768
5/14/2016,10.38
5/14/2016,13.392
7/13/2017,39.594
7/13/2017,91.008
11/22/2019,37.94
11/22/2019,42.8
11/22/2019,33.63
11/23/2018,62.808
12/27/2019,195.64
12/27/2019,239.9
11/14/2016,380.058
11/14/2016,1199.976
11/14/2016,48.576
5/8/2016,17.94
12/26/2018,18.264
12/26/2018,34.656
12/26/2018,81.552
12/26/2018,227.136
6/8/2017,10.36
4/7/2019,463.248
4/7/2019,383.952
7/10/2016,44.856
11/21/2016,30.345
11/21/2016,127.554
11/21/2016,77.952
11/12/2017,14.016
11/1/2018,69.52
11/1/2018,5.64
5/15/2016,13.776
11/7/2018,245.88
11/7/2018,36.63
11/7/2018,22.58
11/7/2018,12.39
10/5/2017,39.92
10/5/2017,61.96
10/5/2017,19.936
6/1/2017,3.798
6/1/2017,27.744
6/1/2017,158.376
11/20/2017,27.58
12/23/2016,5.553
9/29/2017,243.92
11/7/2016,14.96
4/4/2018,7.184
7/23/2019,10.512
6/25/2018,263.96
6/25/2018,71.632
6/25/2018,9.328
9/8/2018,5.88
9/8/2018,975.92
9/8/2018,303.84
9/8/2018,485.88
12/12/2018,12.54
12/12/2018,8.94
12/12/2018,9.24
1/13/2019,70.008
1/13/2019,77.6
1/13/2019,464.85
12/15/2017,10.192
12/18/2016,1793.98
4/11/2018,758.352
11/10/2016,20.368
11/10/2016,49.848
6/26/2017,239.97
11/13/2017,2404.704
11/13/2017,563.024
11/13/2017,344.91
11/13/2017,8.64
11/24/2017,89.988
11/24/2017,229.544
5/23/2017,1.824
5/23/2017,18.32
5/23/2017,48.816
5/23/2017,1.188
12/2/2018,119.8
10/3/2018,61.568
10/3/2018,6.192
7/29/2016,2.214
11/2/2017,5.32
11/2/2017,975.92
11/2/2017,2249.91
11/2/2017,59.92
3/8/2017,171.2
3/8/2017,3.36
12/16/2018,114.2
11/28/2016,182.67
11/28/2016,101.7
11/28/2016,1126.02
11/28/2016,1263.3
12/23/2016,8.82
12/23/2016,37.94
12/23/2016,4.2
12/23/2016,227.28
12/23/2016,47.9
12/23/2016,61.96
12/23/2016,1117.92
10/15/2018,183.372
10/15/2018,7.968
8/22/2016,26.352
12/17/2017,481.32
12/17/2017,13.98
3/7/2017,25.92
3/7/2017,91.59
12/1/2018,674.058
10/14/2018,22.92
10/14/2018,269.9
11/18/2018,11.808
11/18/2018,9.588
1/14/2017,18.336
1/14/2017,36.288
1/14/2017,111.984
1/14/2017,5.97
1/14/2017,2.508
9/24/2019,35.96
9/24/2019,14.952
10/9/2017,67.144
10/9/2017,254.058
1/2/2016,173.94
1/2/2016,231.98
8/19/2017,2.296
12/25/2017,96.08
12/25/2017,3.62
12/25/2017,629.1
12/25/2017,90.48
9/10/2017,14.88
10/19/2017,91.275
12/1/2017,19.44
12/1/2017,897.15
9/2/2018,57.75
9/2/2018,14.94
3/25/2017,23.1
9/28/2019,12.536
9/28/2019,1.08
9/28/2019,4.512
3/15/2019,16.776
1/6/2017,33.74
1/13/2018,1325.85
1/13/2018,333.999
1/13/2018,19.9
2/6/2019,1268.82
2/6/2019,283.92
2/6/2019,5.68
12/21/2017,375.34
9/5/2016,96.08
9/5/2016,11.68
9/5/2016,4.36
10/4/2018,29.24
11/27/2017,117.488
11/27/2017,18.84
10/28/2016,12.42
6/9/2019,12.96
12/8/2017,69.48
3/16/2019,85.9
6/9/2018,18.06
6/9/2018,79.14
6/9/2018,37.4
3/20/2019,2.512
3/20/2019,18.864
11/18/2016,61.192
11/18/2016,67.84
3/7/2018,48.712
3/7/2018,17.94
3/7/2018,242.94
5/15/2016,7.764
5/25/2019,467.04
8/2/2019,128.85
8/2/2019,8.4
8/2/2019,199.98
8/2/2019,110.98
11/6/2016,207.984
11/6/2016,36.112
11/6/2016,35.568
11/6/2016,88.768
11/7/2016,12.9
9/18/2019,717.12
12/7/2019,21.36
12/7/2019,6.688
12/7/2019,773.94
12/9/2016,20.568
12/9/2016,4.356
12/9/2016,19.04
11/16/2018,5.22
11/6/2016,84.84
9/6/2019,7.24
9/3/2018,14.4
4/24/2016,15.552
4/24/2016,1325.76
4/24/2016,3.108
8/31/2017,6.672
8/31/2017,689.408
12/7/2017,1889.99
12/18/2019,55.936
12/18/2019,18.432
12/18/2019,20.32
11/4/2018,52.064
3/10/2017,48.784
3/10/2017,13.092
1/31/2016,109.592
1/31/2016,56.7
5/7/2017,79.99
5/24/2016,69.5
5/24/2016,191.6
10/7/2016,10.56
4/30/2018,47.79
11/10/2019,714.3
11/9/2019,2321.9
11/9/2019,17.94
9/7/2019,9.522
9/7/2019,791.964
9/7/2019,4.923
5/11/2017,209.979
7/21/2017,33.93
7/21/2017,222.32
7/21/2017,210.564
11/24/2018,35.168
11/24/2018,1502.376
11/15/2018,10.11
11/15/2018,772.47
11/15/2018,20.46
3/23/2017,347.58
12/18/2016,72.64
12/18/2016,772.47
12/18/2016,39.92
7/29/2017,33.48
7/29/2017,461.97
7/29/2017,137.62
7/29/2017,302.67
9/2/2018,239.976
1/29/2017,8.34
1/29/2017,8.57
1/29/2017,119.616
12/26/2016,212.94
12/26/2016,26.49
8/9/2019,687.4
4/6/2018,653.55
4/6/2018,33.9
11/17/2017,239.96
7/11/2019,199.836
7/11/2019,716
7/11/2019,221.06
11/10/2016,67.71
11/10/2016,129.92
11/10/2016,467.46
11/10/2016,61.4
11/10/2016,720.76
11/10/2016,5.184
11/10/2016,14.7
3/31/2018,8.134
3/31/2018,79.984
9/18/2019,18.54
11/7/2019,24.4
5/19/2017,195.64
1/3/2019,398.4
1/3/2019,7.056
1/3/2019,1352.3976
9/8/2019,26.4
9/8/2019,41.88
4/3/2016,99.846
12/5/2016,699.98
12/5/2016,584.82
5/8/2019,43.98
5/8/2019,377.97
5/8/2019,123.96
9/22/2017,391.98
11/30/2017,383.976
11/30/2017,1781.682
1/15/2017,21.4
8/8/2018,549.99
8/8/2018,167.535
8/8/2018,38.34
8/8/2018,53.88
8/8/2018,299.98
